gpu_energy,time,instruction_dataset_index,run,question_tokens,response_tokens,quantization,quantization_object,model,toech_memory_allocated
19.03399999999965,0.4876480102539062,49.0,0.0,119.0,51.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.86399999999776,5.164035797119141,50.0,0.0,58.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.50500000000102,5.174984455108643,51.0,0.0,65.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
67.77900000000227,1.807577133178711,52.0,0.0,56.0,119.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
56.78299999999945,1.660055160522461,53.0,0.0,70.0,111.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.36599999999817,5.133563756942749,54.0,0.0,40.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
178.82700000000114,5.168663501739502,55.0,0.0,63.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
151.9979999999996,4.2338056564331055,56.0,0.0,58.0,239.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
57.38100000000122,1.5983858108520508,57.0,0.0,100.0,107.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
151.91899999999805,4.300617933273315,58.0,0.0,58.0,242.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
180.9500000000008,5.150722980499268,59.0,0.0,48.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
8.397000000000844,0.2138242721557617,60.0,0.0,58.0,38.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
86.6919999999991,2.23103404045105,61.0,0.0,104.0,138.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
182.2220000000016,5.157442569732666,62.0,0.0,52.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.7339999999968,5.147867918014526,63.0,0.0,47.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
37.004000000000815,1.0030052661895752,64.0,0.0,65.0,78.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
136.04100000000108,3.773399353027344,65.0,0.0,50.0,217.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
180.5790000000016,5.135936498641968,66.0,0.0,41.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
156.05099999999948,4.389775276184082,67.0,0.0,37.0,248.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
16.87999999999738,0.2658555507659912,68.0,0.0,134.0,39.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
170.28399999999965,4.85195255279541,69.0,0.0,44.0,270.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.08299999999872,5.158782958984375,70.0,0.0,55.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
169.92200000000594,4.841423749923706,71.0,0.0,36.0,270.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.8849999999948,5.190533876419067,72.0,0.0,75.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
92.51900000000025,2.583892107009888,73.0,0.0,229.0,150.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
63.150000000001455,1.6994900703430176,74.0,0.0,41.0,114.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
151.0480000000025,4.153007984161377,75.0,0.0,279.0,220.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
125.54699999999866,3.559816360473633,76.0,0.0,55.0,206.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
129.6630000000005,3.54160737991333,77.0,0.0,38.0,206.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
33.34799999999814,0.8368833065032959,78.0,0.0,49.0,70.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
18.86699999999837,0.386228084564209,79.0,0.0,106.0,46.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
43.53100000000268,1.1984007358551023,80.0,0.0,169.0,85.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
85.6820000000007,2.3871407508850098,81.0,0.0,127.0,145.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
196.68099999999689,5.530208110809326,82.0,0.0,266.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.7870000000039,5.251265048980713,83.0,0.0,112.0,288.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.6559999999954,5.137798070907593,84.0,0.0,37.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
162.5260000000053,4.600177049636841,85.0,0.0,36.0,258.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.34100000000035,5.159989833831787,86.0,0.0,53.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
59.90499999999884,1.605689525604248,87.0,0.0,45.0,109.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.0749999999971,5.158178329467773,88.0,0.0,40.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
75.2870000000039,2.1777052879333496,89.0,0.0,42.0,138.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.400999999998,5.202549934387207,90.0,0.0,83.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
178.4890000000014,5.186178207397461,91.0,0.0,72.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
92.28499999999622,2.5853841304779053,92.0,0.0,123.0,155.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.0690000000032,5.130363941192627,93.0,0.0,36.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
40.29899999999907,1.0866036415100098,94.0,0.0,37.0,83.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
182.67799999999988,5.202663898468018,95.0,0.0,83.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
13.718000000000757,0.3076555728912353,96.0,0.0,106.0,42.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
48.50499999999738,1.379213809967041,97.0,0.0,164.0,94.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.7860000000001,5.294227361679077,98.0,0.0,131.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
30.82200000000012,0.7883996963500977,99.0,0.0,120.0,66.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.7540000000008,5.169143199920654,0.0,1.0,56.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
81.23099999999977,2.180964946746826,1.0,1.0,95.0,136.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
43.86600000000181,1.070927381515503,2.0,1.0,42.0,82.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.4629999999961,5.151317358016968,3.0,1.0,46.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
68.06999999999971,1.9115028381347656,4.0,1.0,113.0,122.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
16.561000000001513,0.2843422889709472,5.0,1.0,90.0,41.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.43800000000192,5.133722543716431,6.0,1.0,38.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.70799999999872,5.175539970397949,7.0,1.0,64.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
165.65200000000186,4.643944978713989,8.0,1.0,38.0,260.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.67499999999563,5.140105724334717,9.0,1.0,42.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.9449999999997,5.174774646759033,10.0,1.0,59.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
161.31200000000536,4.521158933639526,11.0,1.0,38.0,254.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.69599999999627,5.196259260177612,12.0,1.0,78.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.739999999998,5.18476939201355,13.0,1.0,70.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
57.70500000000175,1.555429220199585,14.0,1.0,150.0,103.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.53399999999965,5.143190383911133,15.0,1.0,42.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
13.603000000002794,0.2295961380004882,16.0,1.0,51.0,39.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
151.66700000000128,4.345535755157471,17.0,1.0,45.0,245.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
77.16799999999785,2.0549087524414062,18.0,1.0,60.0,131.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.2249999999985,5.148961305618286,19.0,1.0,48.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.4559999999983,5.241320371627808,20.0,1.0,103.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.54300000000512,5.200769424438477,21.0,1.0,79.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
101.97099999999772,2.842353582382202,22.0,1.0,43.0,171.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
12.42899999999645,0.190152883529663,23.0,1.0,48.0,37.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
146.44000000000233,4.111102342605591,24.0,1.0,39.0,234.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
8.44600000000355,0.2159814834594726,25.0,1.0,64.0,38.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.0769999999975,5.135842323303223,26.0,1.0,36.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
81.99300000000221,2.354900598526001,27.0,1.0,35.0,147.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
25.83699999999953,0.632251501083374,28.0,1.0,73.0,59.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.10399999999936,5.217818021774292,29.0,1.0,90.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.78899999999703,5.182526111602783,30.0,1.0,64.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
106.73800000000485,3.053401231765747,31.0,1.0,54.0,180.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.0639999999985,5.158443927764893,32.0,1.0,51.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.6290000000008,5.150200366973877,33.0,1.0,46.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.15999999999624,5.151054620742798,34.0,1.0,45.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.964,5.154978752136231,35.0,1.0,44.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
38.95700000000216,0.9963274002075196,36.0,1.0,53.0,78.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
188.51000000000204,5.36916446685791,37.0,1.0,182.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.2099999999992,5.158929109573364,38.0,1.0,52.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.8589999999968,5.1963653564453125,39.0,1.0,75.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.9320000000007,5.147386074066162,40.0,1.0,44.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
99.97200000000156,2.842499256134033,41.0,1.0,64.0,170.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
11.752999999996971,0.2885220050811767,42.0,1.0,53.0,42.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.7940000000017,5.156567811965942,43.0,1.0,50.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
46.2609999999986,1.323206901550293,44.0,1.0,71.0,94.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
30.624000000003434,0.7282874584197998,45.0,1.0,111.0,63.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
180.9059999999954,5.130161285400391,46.0,1.0,33.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.4320000000007,5.251366138458252,47.0,1.0,116.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.2609999999986,5.128280878067017,48.0,1.0,33.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
24.176000000006752,0.5686287879943848,49.0,1.0,119.0,55.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.44599999999627,5.169708967208862,50.0,1.0,58.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.87799999999697,5.178542137145996,51.0,1.0,65.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
159.9910000000018,4.587361574172974,52.0,1.0,56.0,256.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.65499999999884,5.188468933105469,53.0,1.0,70.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
182.9890000000014,5.141209363937378,54.0,1.0,40.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.40499999999884,5.176660537719727,55.0,1.0,63.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
180.99000000000524,5.107123851776123,56.0,1.0,58.0,281.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
62.29000000000087,1.6012213230133057,57.0,1.0,100.0,107.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.0879999999961,5.167734861373901,58.0,1.0,58.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.53399999999965,5.152817964553833,59.0,1.0,48.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
10.625,0.2136421203613281,60.0,1.0,58.0,38.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
26.669000000001688,0.6621613502502441,61.0,1.0,104.0,60.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.1889999999985,5.161273002624512,62.0,1.0,52.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.81199999999808,5.147817850112915,63.0,1.0,47.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
30.52100000000064,0.7875030040740967,64.0,1.0,65.0,67.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
50.63999999999942,1.290801763534546,65.0,1.0,50.0,93.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
181.38999999999945,5.138352155685425,66.0,1.0,41.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
94.4320000000007,2.593196392059326,67.0,1.0,37.0,159.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
9.298000000002505,0.2045238018035888,68.0,1.0,134.0,36.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
185.48300000000012,5.142581701278687,69.0,1.0,44.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.5040000000008,5.158390760421753,70.0,1.0,55.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
134.27999999999884,3.779881000518799,71.0,1.0,36.0,218.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
183.6050000000032,5.189481735229492,72.0,1.0,75.0,284.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
97.01599999999598,2.5833237171173096,73.0,1.0,229.0,150.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
75.36299999999756,2.097959280014038,74.0,1.0,41.0,134.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
197.5570000000007,5.550534248352051,75.0,1.0,279.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.67799999999988,5.162913799285889,76.0,1.0,55.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.74500000000265,5.134249210357666,77.0,1.0,38.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
51.71699999999692,1.3882687091827393,78.0,1.0,49.0,98.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
9.84900000000198,0.2897157669067383,79.0,1.0,106.0,41.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
104.90999999999622,3.085636854171753,80.0,1.0,169.0,177.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
89.69499999999971,2.3483335971832275,81.0,1.0,127.0,143.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
195.1830000000045,5.526845932006836,82.0,1.0,266.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
186.9409999999989,5.246926546096802,83.0,1.0,112.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
11.669999999998254,0.2660958766937256,84.0,1.0,37.0,41.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
11.75300000000425,0.2654905319213867,85.0,1.0,36.0,41.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
184.84599999999773,5.15296483039856,86.0,1.0,53.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
12.74199999999837,0.2860934734344482,87.0,1.0,45.0,42.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
179.27999999999884,5.135253190994263,88.0,1.0,40.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
49.48500000000058,1.3438284397125244,89.0,1.0,42.0,96.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
187.7430000000022,5.202937602996826,90.0,1.0,83.0,285.0,Without,,Qwen/Qwen2.5-0.5B-Instruct,1985384448
