gpu_energy,time,instruction_dataset_index,run,question_tokens,response_tokens,quantization,quantization_method,model,toech_memory_allocated
240.4070000000065,9.426618337631226,32.0,0.0,51.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
187.079000000027,7.266217231750488,33.0,0.0,46.0,224.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
240.85600000002887,9.442724227905272,34.0,0.0,45.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
15.179999999934807,0.5301032066345215,35.0,0.0,44.0,42.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
64.25400000007357,2.2395365238189697,36.0,0.0,53.0,88.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
243.6659999999684,9.509681940078735,37.0,0.0,182.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
245.640000000014,9.464729070663452,38.0,0.0,52.0,284.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
243.51399999996647,9.479988813400269,39.0,0.0,75.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
238.85499999998137,9.404006242752075,40.0,0.0,44.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
54.04700000002049,2.1449339389801025,41.0,0.0,64.0,86.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
16.219000000040978,0.4826078414916992,42.0,0.0,53.0,41.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
242.7449999999953,9.382660388946531,43.0,0.0,50.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
69.71999999997206,2.721719264984131,44.0,0.0,71.0,102.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
38.23400000005495,1.370877027511597,45.0,0.0,111.0,65.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
205.2829999999376,8.111010789871216,46.0,0.0,33.0,248.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
246.82500000006985,9.4909405708313,47.0,0.0,116.0,284.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
17.20299999997951,0.4892294406890869,48.0,0.0,33.0,41.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
12.449999999953434,0.3826849460601806,49.0,0.0,119.0,38.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
240.5620000000345,9.41740369796753,50.0,0.0,58.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
241.4590000000317,9.40771508216858,51.0,0.0,65.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
239.0899999999674,9.357719659805298,52.0,0.0,56.0,283.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
238.62300000002145,9.34371042251587,53.0,0.0,70.0,284.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
244.9880000000121,9.43895936012268,54.0,0.0,40.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
238.83499999996275,9.477972269058228,55.0,0.0,63.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
17.61199999996461,0.5296061038970947,56.0,0.0,58.0,42.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
141.92500000004657,5.4256980419158936,57.0,0.0,100.0,174.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
242.40399999998044,9.483020305633543,58.0,0.0,58.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
244.33699999994133,9.458149194717407,59.0,0.0,48.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
44.84299999999348,1.7443902492523191,60.0,0.0,58.0,75.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
14.586000000010245,0.5331659317016602,61.0,0.0,104.0,42.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
246.0850000000792,9.46493911743164,62.0,0.0,52.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
242.7039999999106,9.501050233840942,63.0,0.0,47.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
65.21300000010524,2.4080135822296143,64.0,0.0,65.0,93.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
59.67599999997765,2.269325256347656,65.0,0.0,50.0,89.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
242.5189999999712,9.41948127746582,66.0,0.0,41.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
73.6600000000326,2.862937688827514,67.0,0.0,37.0,105.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
58.75099999993108,2.23844313621521,68.0,0.0,134.0,88.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
242.127000000095,9.434794187545776,69.0,0.0,44.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
240.11699999996927,9.463209867477415,70.0,0.0,55.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
18.0910000000149,0.4915611743927002,71.0,0.0,36.0,41.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
243.85800000000745,9.433831930160522,72.0,0.0,75.0,285.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
77.44999999995343,2.909632682800293,73.0,0.0,229.0,106.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
68.91299999994226,2.745914459228516,74.0,0.0,41.0,102.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
182.62100000004284,6.981790542602539,75.0,0.0,279.0,215.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
152.2060000000056,5.761869668960571,76.0,0.0,55.0,185.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
208.2759999999544,8.208219289779663,77.0,0.0,38.0,251.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
15.476000000024214,0.3773424625396728,78.0,0.0,49.0,38.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
22.961000000010245,0.7487399578094482,79.0,0.0,106.0,48.0,8-bit,"{  ""_load_in_8bit"": true,  ""load_in_8bit"": true}",Qwen/Qwen2.5-0.5B-Instruct,642348544
